131940,749,7,7
131940,750,2,5
131940,750,3,5
131940,751,3,12
131940,751,7,10
131940,752,4,12
131940,752,7,12
131940,752,7,12
131940,753,1,2
131940,754,7,11
131940,754,7,18
131940,754,7,18
131940,755,8,19
131940,756,3,13
131940,756,9,11
131940,757,2,11
131940,758,3,3
131940,758,4,12
131940,759,3,5
131940,759,4,12
132024,733,3,12
132024,734,2,3
132024,734,2,11
132024,734,2,6
132024,735,2,1
132024,736,1,1
132024,736,2,3
132024,737,1,3
132024,738,0,2
132024,738,1,1
132024,738,3,11
132024,739,2,7
132024,740,3,12
132024,740,5,12
132024,741,3,2
132024,741,5,13
132024,742,4,12
132024,742,6,13
132024,742,9,20
132024,743,3,12
132024,744,3,11
132024,744,6,12
132024,744,7,12
132024,745,3,13
132024,745,3,13
132024,745,5,12
132024,746,7,12
132024,746,7,12
132024,747,3,7
132024,748,7,17
132024,748,7,16
132024,748,7,13
132024,749,7,24
132024,749,9,24
132024,750,7,25
132024,750,7,24
132024,750,7,25
132024,751,7,23
132024,751,7,24
132024,752,7,22
132024,752,7,22
132024,752,8,22
132024,753,9,22
132024,754,6,18
132024,754,7,12
132024,755,7,7
132024,756,1,2
132024,756,7,12
132024,757,0,1
132024,757,3,13
132024,757,3,3
132024,758,2,11
132024,758,3,10
132024,758,3,10
132024,759,3,11
132024,759,7,12
133115,731,7,1
133115,737,7,1
133115,742,1,1
133115,744,1,1
133115,746,2,1
133115,749,0,1
133115,751,7,3
133115,753,2,1
133743,730,2,1
133743,733,2,1
133743,738,7,1
133743,743,8,6
133743,744,3,1
133743,746,3,1
133743,748,6,1
133743,751,3,1
133743,752,7,2
133837,732,3,1
133837,736,7,1
133837,739,3,1
133837,743,3,1
133837,746,7,1
133837,749,2,1
133837,752,3,1
133837,757,4,1
134046,730,1,1
134046,733,1,1
134046,737,1,1
134046,742,1,1
134046,744,1,1
134046,749,1,1
134046,752,1,1
134046,755,0,1
135129,730,6,1
135129,736,2,1
135129,738,3,1
135129,740,3,1
135129,745,1,1
135129,749,2,1
135129,752,3,1
135129,755,4,1
140204,731,2,10
140204,732,6,11
140204,732,7,16
140204,733,7,11
140204,733,7,16
140204,734,2,1
140204,735,4,9
140204,735,6,10
140204,735,7,10
140204,736,3,3
140204,736,7,11
140204,737,3,10
140204,737,10,16
140204,739,3,10
140204,739,5,10
140204,740,5,9
140204,740,7,11
140204,741,1,1
140204,742,2,6
140204,743,3,3
140204,743,7,16
140204,743,7,15
140204,744,2,5
140204,744,7,16
140204,745,3,12
140204,745,4,13
140204,745,7,23
140204,751,9,23
140204,752,8,23
140204,755,6,6
140204,755,7,12
140204,756,7,13
140204,756,8,22
140204,757,7,9
140204,757,7,14
140204,758,2,11
140204,758,6,8
140204,758,7,15
140204,759,4,10
141991,730,1,1
141991,734,3,1
141991,737,2,1
141991,739,2,1
141991,741,2,1
141991,745,2,1
141991,751,1,1
141991,755,2,1
143980,731,3,1
143980,734,3,1
143980,737,1,1
143980,739,2,1
143980,741,2,1
143980,745,7,1
143980,749,2,1
143980,754,3,1
144220,734,1,1
144220,737,2,1
144220,739,0,1
144220,743,2,1
144220,747,1,1
144220,750,2,1
144220,752,3,1
144220,755,0,1
144276,730,0,1
144276,733,1,1
144276,738,1,1
144276,743,0,1
144276,746,3,1
144276,749,3,1
144276,754,2,1
144276,757,3,1
145029,733,3,1
145029,735,1,1
145029,740,4,1
145029,743,2,1
145029,747,2,1
145029,751,5,1
145029,753,2,1
145029,754,0,1
145137,731,1,1
145137,734,2,1
145137,738,2,1
145137,740,4,1
145137,745,5,1
145137,749,0,1
145137,754,6,1
145137,756,7,1
147883,730,4,1
147883,734,7,2
147883,737,3,1
147883,740,1,1
147883,744,2,1
147883,749,1,1
147883,750,2,1
147883,754,1,1
149224,731,11,14
149224,733,7,2
149224,736,2,1
149224,738,7,3
149224,739,6,1
149224,745,7,1
149224,750,1,1
149224,752,0,1
149587,731,7,4
149587,733,7,3
149587,734,2,7
149587,734,6,4
149587,735,3,5
149587,735,12,20
149587,737,7,22
149587,737,8,21
149587,738,6,16
149587,738,7,18
149587,738,7,15
149587,739,6,14
149587,739,7,13
149587,740,7,9
149587,740,7,21
149587,741,10,24
149587,742,4,6
149587,742,6,14
149587,742,7,17
149587,743,4,16
149587,743,7,26
149587,743,8,29
149587,744,7,29
149587,744,12,32
149587,745,4,14
149587,745,7,18
149587,746,2,1
149587,746,3,13
149587,746,3,11
149587,746,5,14
149587,748,1,5
149587,748,1,7
149587,748,2,7
149587,748,7,11
149587,749,8,15
149587,750,3,10
149587,750,7,3
149587,751,3,11
149587,752,2,11
149587,752,3,13
149587,752,3,12
149587,752,4,7
149587,753,4,7
149587,753,7,6
149587,754,1,3
149587,755,2,8
149587,755,2,11
149587,755,4,13
149587,756,2,8
149587,756,3,4
149587,757,2,11
149587,757,3,12
149587,757,6,15
149587,757,7,11
149587,758,2,2
149865,732,1,1
149865,734,1,1
149865,737,2,1
149865,739,1,1
149865,744,3,1
149865,746,2,1
149865,748,3,1
149865,755,2,1
150816,730,1,6
150816,731,2,6
150816,731,2,6
150816,731,2,6
150816,731,7,5
150816,732,1,1
150816,733,3,2
150816,733,3,11
150816,734,8,23
150816,735,7,22
150816,735,7,24
150816,735,7,22
150816,736,8,24
150816,736,12,22
150816,738,7,23
150816,738,8,23
150816,739,7,16
150816,739,7,12
150816,740,6,10
150816,740,7,10
150816,741,7,11
150816,741,7,19
150816,742,10,23
150816,743,4,15
150816,743,7,23
150816,743,7,16
150816,744,7,17
150816,744,8,23
150816,745,7,28
150816,745,11,31
150816,746,4,13
150816,746,7,13
150816,747,3,11
150816,747,3,11
150816,747,5,11
150816,748,1,7
150816,748,2,6
150816,748,3,10
150816,749,7,12
150816,749,8,15
150816,750,1,1
150816,750,3,11
150816,751,7,3
150816,753,1,2
150816,753,2,2
150816,753,3,10
150816,754,3,1
150816,756,4,6
150816,756,4,7
150816,757,7,6
150816,758,1,1
151459,730,7,2
151459,736,2,1
151459,740,0,1
151459,744,1,1
151459,747,1,1
151459,750,0,1
151459,753,1,1
151459,757,2,1
151944,733,8,3
151944,736,7,2
151944,739,7,2
151944,741,7,1
151944,748,4,1
151944,750,2,1
151944,753,8,6
151944,756,1,1
152862,730,6,12
152862,730,7,21
152862,730,7,17
152862,731,7,5
152862,731,7,9
152862,732,7,12
152862,733,10,18
152862,734,6,18
152862,735,7,22
152862,735,7,24
152862,735,8,24
152862,738,1,2
152862,738,3,5
152862,741,3,6
152862,742,1,1
152862,742,2,6
152862,742,3,6
152862,744,2,6
152862,744,3,6
152862,744,3,7
152862,745,2,6
152862,745,2,6
152862,745,2,6
152862,745,3,6
152862,746,0,3
152862,746,2,3
152862,746,2,6
152862,747,2,6
152862,747,4,6
152862,748,2,8
152862,748,2,10
152862,748,3,8
152862,748,3,7
152862,749,2,11
152862,749,7,11
152862,750,6,12
152862,750,7,11
152862,750,8,16
152862,751,2,10
152862,751,7,16
152862,752,4,10
152862,752,6,11
152862,752,7,11
152862,753,0,1
152862,753,3,11
152862,753,5,11
152862,754,2,6
152862,754,2,6
152862,754,6,10
152862,755,3,7
152862,755,4,6
152862,756,3,12
152862,756,7,11
152862,756,8,16
153633,731,1,4
153633,731,3,12
153633,732,7,10
153633,733,6,13
153633,733,7,13
153633,734,2,2
153633,735,0,2
153633,735,3,11
153633,735,7,14
153633,736,6,18
153633,736,7,19
153633,736,7,15
153633,737,6,15
153633,737,7,15
153633,737,7,13
153633,738,7,25
153633,738,10,27
153633,739,7,27
153633,739,8,27
153633,740,7,26
153633,740,8,28
153633,741,7,27
153633,741,9,26
153633,742,7,24
153633,742,12,27
153633,744,7,33
153633,744,9,32
153633,750,7,16
153633,751,4,16
153633,751,4,18
153633,751,7,15
153633,752,5,18
153633,752,10,25
153633,753,2,7
153633,755,4,7
153633,755,7,11
153633,756,7,13
153633,756,8,12
153633,757,0,2
153633,757,7,12
153633,758,3,13
153633,758,3,7
154178,730,2,9
154178,730,4,6
154178,730,7,11
154178,731,2,6
154178,732,7,6
154178,733,2,2
154178,733,3,6
154178,733,3,6
154178,734,1,1
154178,735,3,11
154178,735,4,11
154178,735,10,16
154178,737,1,7
154178,737,3,12
154178,738,0,2
154178,738,3,11
154178,738,4,12
154178,739,0,1
154178,739,3,9
154178,739,7,11
154178,741,3,4
154178,741,7,16
154178,742,7,16
154178,742,7,14
154178,743,2,2
154178,743,4,10
154178,744,1,1
154178,745,1,2
154178,745,3,13
154178,745,4,13
154178,745,9,28
154178,746,10,24
154178,747,7,24
154178,748,7,24
154178,748,7,23
154178,748,8,23
154178,749,7,24
154178,749,9,23
154178,750,7,27
154178,750,9,23
154178,751,7,21
154178,751,7,24
154178,752,7,24
154178,752,9,23
154178,753,7,23
154178,753,7,24
154178,753,7,24
154178,754,3,12
154178,754,3,14
154178,754,7,22
154178,754,7,24
154178,755,1,1
154178,755,2,2
154707,731,3,1
154707,737,2,1
154707,739,3,1
154707,744,7,1
154707,748,0,1
154707,751,0,1
154707,753,1,1
154707,755,3,1
155054,730,2,1
155054,734,2,1
155054,737,1,1
155054,745,1,1
155054,747,1,1
155054,749,4,1
155054,752,5,1
155054,757,0,1
155810,732,8,5
155810,735,5,1
155810,737,0,1
155810,740,3,1
155810,743,5,1
155810,745,6,1
155810,752,7,1
155810,757,7,1
155820,731,3,1
155820,735,1,1
155820,737,5,1
155820,741,4,1
155820,746,2,1
155820,749,1,1
155820,751,3,1
155820,756,4,1
157003,730,6,2
157003,734,2,1
157003,739,1,1
157003,742,2,1
157003,744,1,1
157003,748,7,1
157003,754,3,1
157003,757,2,1
157415,730,1,1
157415,735,1,1
157415,739,1,1
157415,742,2,1
157415,744,0,1
157415,750,7,2
157415,752,7,3
157415,756,5,1
157498,730,6,1
157498,736,2,1
157498,738,3,1
157498,740,3,1
157498,745,1,1
157498,749,1,1
157498,752,3,1
157498,755,4,1
157967,738,5,17
157967,738,6,21
157967,738,7,21
157967,738,7,25
157967,739,7,20
157967,739,7,20
157967,740,8,29
157967,740,11,30
157967,741,9,30
157967,742,3,2
157967,742,3,9
157967,742,7,25
157967,743,3,3
157967,744,2,4
157967,744,3,4
157967,745,7,3
157967,746,2,7
157967,746,7,14
157967,746,7,14
157967,747,3,10
157967,747,3,14
157967,747,4,15
157967,747,7,12
157967,748,7,25
157967,748,7,25
157967,748,8,29
157967,749,8,13
157967,750,7,7
157967,750,7,22
157967,751,10,23
157967,752,7,22
157967,752,7,20
157967,753,7,5
157967,753,7,22
157967,753,8,24
157967,754,4,2
157967,755,2,2
157967,756,2,10
157967,756,7,13
157967,756,8,17
157967,757,7,19
157967,757,8,17
157967,758,7,18
157967,758,7,16
157967,758,7,24
158336,731,3,1
158336,733,3,1
158336,737,8,4
158336,741,3,1
158336,744,8,2
158336,748,4,1
158336,751,3,1
158336,753,5,1
159395,730,2,1
159395,735,1,1
159395,738,2,1
159395,744,1,1
159395,746,2,1
159395,749,2,1
159395,752,1,1
159395,756,2,1
159794,730,1,1
159794,732,2,1
159794,735,2,1
159794,738,1,1
159794,739,1,1
159794,743,6,1
159794,747,3,1
159794,748,3,1
159794,754,4,1
160241,730,2,1
160241,737,1,1
160241,739,0,1
160241,744,2,1
160241,747,0,1
160241,750,1,1
160241,753,3,1
160241,756,3,1
160702,750,7,3
160702,752,4,1
160702,755,2,1
160702,757,7,2
160850,738,10,32
160850,739,6,37
160850,739,8,30
160850,740,7,35
160850,740,11,36
160850,741,9,32
160850,742,3,2
160850,742,3,11
160850,742,7,23
160850,743,3,2
160850,744,2,4
160850,744,3,3
160850,744,7,3
160850,746,2,8
160850,746,7,17
160850,746,7,14
160850,747,3,9
160850,747,5,16
160850,747,7,26
160850,747,7,16
160850,748,7,28
160850,748,8,17
160850,748,9,27
160850,749,7,15
160850,750,7,28
160850,750,10,28
160850,751,4,16
160850,751,7,20
160850,751,7,21
160850,752,7,10
160850,752,7,26
160850,752,8,24
160850,753,2,2
160850,753,4,8
160850,754,3,3
160850,754,7,13
160850,755,7,17
160850,755,8,18
160850,756,7,24
160850,756,7,20
160850,756,7,29
160850,756,8,18
160850,757,7,26
160850,757,9,29
160850,758,7,16
160850,758,6,28
160850,758,7,17
160850,759,8,31
160873,730,1,1
160873,732,2,1
160873,737,2,1
160873,740,1,1
160873,744,2,1
160873,748,3,1
160873,752,1,1
160873,755,2,1
160907,730,3,1
160907,732,6,1
160907,736,2,1
160907,738,3,1
160907,745,2,1
160907,747,7,1
160907,752,7,1
160907,754,2,1
161974,732,2,1
161974,737,1,1
161974,740,0,1
161974,742,2,1
161974,746,2,1
161974,748,1,1
161974,750,1,1
161974,756,2,1
162696,731,2,1
162696,735,3,1
162696,737,3,1
162696,743,2,1
162696,746,3,1
162696,752,3,1
162696,754,2,1
162696,756,2,1
162855,731,4,1
162855,734,4,1
162855,736,6,2
162855,738,6,1
162855,740,7,2
162855,743,7,2
162855,745,3,1
162855,753,7,1
163459,730,1,1
163459,733,5,1
163459,737,1,1
163459,741,2,1
163459,746,5,1
163459,751,2,1
163459,754,2,1
163459,757,3,1
163549,732,3,1
163549,734,3,1
163549,738,2,1
163549,740,0,1
163549,746,2,1
163549,750,3,1
163549,753,5,1
163549,758,2,1
163947,731,3,1
163947,733,3,1
163947,737,8,4
163947,742,2,1
163947,745,7,2
163947,746,3,1
163947,755,2,1
163947,757,3,1
164037,733,2,1
164037,736,2,1
164037,738,1,1
164037,741,2,1
164037,743,1,1
164037,750,2,1
164037,753,7,2
164037,755,1,1
167622,730,4,1
167622,732,2,1
167622,736,2,1
167622,739,1,1
167622,742,2,1
167622,750,0,1
167622,752,1,1
167622,755,1,1
168189,731,6,8
168189,734,6,17
168189,734,8,21
168189,735,7,21
168189,735,7,12
168189,736,6,12
168189,736,7,11
168189,737,7,12
168189,737,7,21
168189,737,10,21
168189,739,6,22
168189,739,7,22
168189,739,8,22
168189,740,7,17
168189,740,8,22
168189,741,5,19
168189,741,7,21
168189,741,9,22
168189,742,7,19
168189,744,9,26
168189,745,7,26
168189,752,7,12
168189,753,3,15
168189,753,4,12
168189,753,4,17
168189,753,6,20
168189,753,7,12
168189,754,4,15
168189,754,10,23
168189,755,2,6
168189,755,6,2
168189,757,4,10
168189,757,7,10
168189,757,8,10
168189,758,7,10
168715,730,3,1
168715,735,2,1
168715,737,3,1
168715,740,2,1
168715,743,2,1
168715,747,3,1
168715,749,2,1
168715,751,0,1
168715,753,2,1
168804,730,6,1
168804,736,2,1
168804,738,3,1
168804,740,3,1
168804,745,1,1
168804,749,2,1
168804,752,3,1
168804,755,5,1
168804,757,3,1
168863,730,2,1
168863,734,2,1
168863,738,2,1
168863,742,2,1
168863,748,7,3
168863,750,2,1
168863,753,2,1
168863,756,7,2
169039,730,2,1
169039,732,1,1
169039,734,1,1
169039,736,7,2
169039,739,1,1
169039,744,2,1
169039,747,4,1
169039,755,2,1
169861,732,5,1
169861,738,2,1
169861,740,2,1
169861,743,2,1
169861,745,3,1
169861,746,1,1
169861,754,2,1
169861,756,7,1
170059,730,2,1
170059,734,1,1
170059,736,0,1
170059,739,0,1
170059,744,0,1
170059,746,0,1
170059,748,5,1
170059,754,1,1
170059,757,7,2
170351,731,3,1
170351,737,2,1
170351,739,1,1
170351,742,2,1
170351,746,2,1
170351,750,1,1
170351,751,3,1
170351,757,2,1
171575,731,1,1
171575,733,8,3
171575,736,7,1
171575,739,7,2
171575,743,2,1
171575,746,0,1
171575,748,1,1
171575,754,7,2
171581,730,3,11
171581,730,6,13
171581,731,2,6
171581,731,2,7
171581,731,2,6
171581,732,1,7
171581,732,2,11
171581,732,6,13
171581,733,3,7
171581,733,6,11
171581,733,6,8
171581,734,2,10
171581,734,3,1
171581,735,3,11
171581,736,0,1
171581,736,1,2
171581,737,0,1
171581,737,2,10
171581,737,6,12
171581,738,2,2
171581,738,3,14
171581,739,2,10
171581,739,6,12
171581,739,7,10
171581,740,8,8
171581,741,1,1
171581,742,6,12
171581,743,7,12
171581,750,0,2
171581,750,7,19
171581,751,3,11
171581,751,4,12
171581,751,7,12
171581,752,1,3
171581,752,1,6
171581,752,2,10
171581,754,7,31
171581,754,8,26
171581,755,7,30
171581,755,7,27
171581,755,7,28
171581,755,10,29
171581,756,8,33
171581,757,4,15
171581,757,4,12
171581,757,7,16
171581,757,7,33
171581,758,10,29
172752,732,5,1
172752,735,2,1
172752,739,6,1
172752,743,6,2
172752,745,4,1
172752,748,2,1
172752,752,7,1
172752,756,7,1
173341,731,4,1
173341,734,6,1
173341,740,1,1
173341,742,2,1
173341,746,2,1
173341,749,3,1
173341,753,3,1
173341,755,3,1
174565,730,1,1
174565,733,1,1
174565,736,5,1
174565,744,13,23
174565,748,10,12
174565,750,3,1
174565,754,5,1
174565,757,6,2
175873,731,3,1
175873,733,2,1
175873,735,7,3
175873,743,9,3
175873,748,3,1
175873,751,2,1
175873,753,7,4
175873,755,1,1
176020,732,3,1
176020,735,4,1
176020,740,3,1
176020,744,2,1
176020,746,3,1
176020,749,1,1
176020,751,2,1
176020,758,6,1
176335,730,2,1
176335,734,2,1
176335,737,2,1
176335,740,4,1
176335,745,5,1
176335,749,0,1
176335,754,2,1
176335,757,2,1
176783,730,3,1
176783,736,3,1
176783,740,1,1
176783,743,1,1
176783,745,1,1
176783,750,2,1
176783,752,3,1
176783,755,4,1
177621,730,2,9
177621,730,3,3
177621,731,7,26
177621,731,8,24
177621,732,7,25
177621,732,7,24
177621,732,8,23
177621,735,6,10
177621,735,6,23
177621,735,7,21
177621,736,7,12
177621,738,7,10
177621,739,3,10
177621,739,3,10
177621,739,3,9
177621,740,8,9
177621,741,2,5
177621,741,5,7
177621,742,2,5
177621,742,6,6
177621,743,1,5
177621,743,2,5
177621,744,1,6
177621,744,1,5
177621,744,2,6
177621,745,1,5
177621,745,2,7
177621,745,2,5
177621,745,3,7
177621,746,0,1
177621,746,1,5
177621,746,4,4
177621,747,2,1
177621,748,4,6
177621,749,2,2
177621,750,3,12
177621,750,6,8
177621,750,7,11
177621,751,2,1
177621,751,4,11
177621,753,7,10
177621,753,7,11
177621,754,1,6
177621,754,1,6
177621,754,2,5
177621,754,2,6
177621,755,2,5
177621,755,3,4
177621,756,3,2
177621,756,6,12
177621,757,1,1
177621,758,3,12
177621,758,7,10
177621,759,3,11
177621,759,6,5
177786,731,2,7
177786,731,4,11
177786,731,6,12
177786,732,9,12
177786,733,1,6
177786,733,1,6
177786,734,2,1
177786,734,2,6
177786,735,7,14
177786,736,0,2
177786,736,7,7
177786,737,2,10
177786,737,2,7
177786,737,3,3
177786,738,7,19
177786,739,7,12
177786,739,7,13
177786,740,2,1
177786,740,7,18
177786,741,7,11
177786,742,0,1
177786,742,4,5
177786,742,6,11
177786,743,1,2
177786,743,3,3
177786,743,5,12
177786,744,3,12
177786,744,5,12
177786,746,1,7
177786,747,1,3
177786,747,3,9
177786,747,5,10
177786,747,5,11
177786,748,3,4
177786,749,1,3
177786,749,2,2
177786,750,3,2
177786,750,7,18
177786,751,7,20
177786,751,7,17
177786,752,0,1
177786,752,2,2
177786,752,4,14
177786,753,0,1
177786,753,4,17
177786,754,9,33
177786,754,10,29
177786,755,7,29
177786,756,7,28
177786,756,9,29
177786,757,7,29
177786,757,9,28
177786,758,7,26
177786,758,7,33
177786,758,9,28
177786,759,7,29
178290,731,6,1
178290,733,7,1
178290,736,2,1
178290,739,8,3
178290,743,7,1
178290,748,8,6
178290,750,3,1
178290,754,3,1
178684,733,2,1
178684,735,5,1
178684,739,2,1
178684,743,7,1
178684,748,2,1
178684,750,7,2
178684,752,7,1
178684,756,3,1
178927,731,6,24
178927,731,8,25
178927,732,7,19
178927,732,7,13
178927,733,6,9
178927,733,7,8
178927,734,7,13
178927,734,7,26
178927,735,10,28
178927,736,7,27
178927,736,7,28
178927,736,8,28
178927,737,7,28
178927,737,8,29
178927,738,7,25
178927,738,9,28
178927,739,12,28
178927,740,9,34
178927,741,2,2
178927,741,3,14
178927,742,0,1
178927,744,8,12
178927,745,7,5
178927,745,7,12
178927,746,3,12
178927,746,5,16
178927,746,7,16
178927,747,1,3
178927,747,2,2
178927,747,5,17
178927,747,6,17
178927,748,3,12
178927,748,4,3
178927,749,7,15
178927,749,7,12
178927,750,3,12
178927,750,5,15
178927,751,7,13
178927,755,7,8
178927,756,7,13
178927,757,5,16
178927,757,6,16
178927,757,7,16
178927,758,2,3
178927,758,6,15
178927,758,7,15
178927,759,5,17
178927,759,8,19
178995,730,4,12
178995,730,6,12
178995,730,6,12
178995,731,2,4
178995,731,2,11
178995,732,2,11
178995,732,2,11
178995,732,3,11
178995,732,6,11
178995,733,5,1
178995,733,6,11
178995,735,6,3
178995,736,1,3
178995,736,7,10
178995,736,7,11
178995,737,6,4
178995,738,8,10
178995,739,6,10
178995,740,2,10
178995,740,7,11
178995,748,3,10
178995,748,7,13
178995,748,10,23
178995,749,7,21
178995,750,8,8
178995,751,1,4
178995,751,7,12
178995,752,6,2
178995,753,2,3
178995,753,3,5
178995,754,1,5
178995,754,1,6
178995,754,7,10
178995,755,2,6
178995,755,3,5
178995,755,3,3
178995,756,2,1
178995,757,4,5
179242,732,2,1
179242,735,1,1
179242,738,1,1
179242,742,2,1
179242,745,2,1
179242,749,1,1
179242,754,7,1
179242,757,2,1
179986,731,1,1
179986,735,2,1
179986,739,1,1
179986,743,3,1
179986,746,3,1
179986,749,3,1
179986,753,3,1
179986,756,3,1
179992,731,8,26
179992,732,9,26
179992,733,10,21
179992,734,7,21
179992,734,7,22
179992,735,6,23
179992,735,7,20
179992,735,8,21
179992,736,6,23
179992,736,7,21
179992,736,9,21
