loss,mape,val_loss,val_mape
0.0027271949220448732,18498.6953125,0.003377459244802594,45514.23828125
0.0027279620990157127,27829.81640625,0.003203906351700425,53028.77734375
0.0027442711871117353,24562.318359375,0.0031848126091063023,60921.9453125
0.0027043907903134823,25224.654296875,0.00307272095233202,81874.0546875
0.0026693486142903566,21310.33984375,0.0031475916039198637,96081.9609375
0.0027378732338547707,21874.404296875,0.0030479002743959427,75212.1796875
0.0027189382817596197,16765.193359375,0.0032074181362986565,40878.47265625
0.002736145630478859,20821.908203125,0.0031972560100257397,40191.88671875
0.002690775552764535,24797.369140625,0.0030776215717196465,57471.12109375
0.002728076418861747,22394.626953125,0.0032307899091392756,54116.796875
0.002713195513933897,16372.5234375,0.0031356143299490213,51113.4453125
0.0026824413798749447,28188.29296875,0.003459764877334237,99254.8671875
0.002681129612028599,23674.23046875,0.0032039619982242584,86656.9765625
0.002664273837581277,27613.734375,0.003189383540302515,96012.359375
0.002698831493034959,22843.912109375,0.0031697636004537344,109017.046875
0.002673231065273285,17735.4453125,0.0030637686140835285,59737.22265625
0.0027008859906345606,19275.521484375,0.0031685333233326674,114304.3046875
0.0026813545264303684,21390.07421875,0.0030413710046559572,97226.3984375
0.0026621404103934765,24567.619140625,0.0030318766366690397,57328.1328125
0.002680449979379773,19770.337890625,0.003064699936658144,70270.375
0.0026788823306560516,20475.0703125,0.0030637963209301233,50367.35546875
0.0026645406614989042,23364.244140625,0.0029882253147661686,89212.234375
0.0026677148416638374,23166.12109375,0.0030204588547348976,60751.25
0.0026473000179976225,19559.64453125,0.0030925446189939976,39903.578125
0.0026505892165005207,19193.654296875,0.002963613485917449,69255.3203125
0.0026141293346881866,24320.58203125,0.00308972061611712,86172.21875
0.002666761865839362,23614.037109375,0.0030123123433440924,51538.8984375
0.0026829889975488186,20093.826171875,0.0029276427812874317,77468.7890625
0.0026281310711055994,25373.173828125,0.003047527279704809,55794.94140625
0.0026254309341311455,25307.06640625,0.0029706519562751055,93604.3203125
0.0026245496701449156,25798.728515625,0.003059656359255314,78217.53125
0.002672223374247551,26266.294921875,0.0029881533700972795,92929.6328125
0.002624116837978363,21825.888671875,0.0029893878381699324,80664.515625
0.002641350496560335,28091.7421875,0.0030569639056921005,42516.55859375
0.0026175333186984062,26909.142578125,0.0031075971201062202,90027.734375
0.002619669307023287,24060.294921875,0.0029652020893990993,47775.60546875
0.0026466217823326588,18948.6796875,0.0029321396723389626,70610.234375
0.0025996649637818336,21701.1640625,0.0030298889614641666,65355.58203125
0.002611717442050576,24179.328125,0.0031544046942144632,53534.1484375
0.002650052774697542,22871.126953125,0.0030215031001716852,57341.80859375
0.0026144543662667274,19837.625,0.0030485857278108597,88301.3359375
0.00263725477270782,20123.673828125,0.0029916607309132814,52322.08203125
0.0026046158745884895,17891.611328125,0.0029231093358248472,88302.8828125
0.0026280421297997236,22624.111328125,0.002926904009655118,86677.5703125
0.002608136273920536,20305.4375,0.002886576112359762,67188.9921875
0.002598758088424802,22083.876953125,0.0029270348604768515,49850.78515625
0.0026081453543156385,17822.8125,0.0028935784939676523,69942.8828125
0.002609147457405925,25566.224609375,0.0029696242418140173,76917.2421875
0.002603591186925769,18978.44140625,0.0028889148961752653,92233.6875
0.0026028219144791365,25750.6171875,0.003086384618654847,60605.90234375
0.00262262299656868,23083.984375,0.0028899163007736206,60943.43359375
0.0026152473874390125,21584.724609375,0.002967533189803362,89638.4609375
0.0025818690191954374,19529.04296875,0.0030006489250808954,44278.00390625
0.0026058892253786325,21868.064453125,0.0029213554225862026,81402.53125
0.002587648341432214,21983.08203125,0.0029931773897260427,117666.1796875
0.0025895959697663784,20373.642578125,0.002982077654451132,55300.03515625
0.002612443407997489,20697.068359375,0.0029399502091109753,72603.96875
0.002599928993731737,16626.3359375,0.0029063576366752386,66454.8515625
0.0025759825948625803,25759.451171875,0.0029921282548457384,58577.79296875
0.0025942339561879635,18050.716796875,0.0028540431521832943,81642.46875
0.00257239886559546,14583.0576171875,0.003175620920956135,104188.78125
0.0025940975174307823,18259.369140625,0.0028658430092036724,60875.07421875
0.002583465538918972,23537.1640625,0.0028799891006201506,51848.1328125
0.002597058890387416,21575.931640625,0.0031419277656823397,81133.6640625
0.002573937177658081,18725.734375,0.0028837649151682854,46747.58984375
0.0025916832964867353,20408.015625,0.0030000279657542706,102637.03125
0.0025719378609210253,22034.916015625,0.0028739548288285732,81978.1875
0.002570179058238864,20267.734375,0.002853769576177001,76123.4765625
0.0025822678580880165,22520.697265625,0.002867981558665633,78040.8359375
0.0025815595872700214,18247.166015625,0.0029091525357216597,44927.875
0.0025840848684310913,19952.265625,0.0028306334279477596,57372.76171875
0.002574011217802763,17949.76171875,0.0029642495792359114,38903.890625
0.002588263712823391,17324.724609375,0.0030160152819007635,49215.72265625
0.0025654113851487637,19404.009765625,0.0029322006739676,34065.55078125
0.0025514024309813976,21764.955078125,0.0028391301166266203,54372.48828125
0.002574356272816658,23122.150390625,0.0027961432933807373,67968.8828125
0.002583211287856102,24654.712890625,0.00283384439535439,59512.3203125
0.00257913488894701,26840.60546875,0.0029748803935945034,40306.5703125
0.002567618852481246,21030.8125,0.003177148289978504,134395.828125
0.002572833327576518,25252.310546875,0.0028529935516417027,41568.23828125
0.0025569808203727007,16274.3623046875,0.0030003918800503016,93035.2734375
0.002532748505473137,21051.107421875,0.0030251084826886654,41589.17578125
0.0025849107187241316,21280.310546875,0.002811092883348465,53580.26171875
0.002532459329813719,20877.12109375,0.0028618283104151487,61742.20703125
0.0025474277790635824,16060.3857421875,0.0029409632552415133,34338.5234375
0.002564807189628482,19007.744140625,0.0029035538900643587,69457.3125
0.0025549414567649364,17912.2890625,0.002823719521984458,49610.515625
0.00253565632738173,24203.16796875,0.0028201397508382797,50232.32421875
0.0025651995092630386,16460.765625,0.0028895640280097723,52987.00390625
0.002549274591729045,22015.609375,0.0028599717188626528,55630.96484375
0.0025545801036059856,22627.10546875,0.0028550985734909773,50718.921875
0.0025470296386629343,21353.623046875,0.0029394193552434444,42755.37890625
0.002565771574154496,24165.353515625,0.0028244364075362682,49312.76953125
0.0025055103469640017,25003.79296875,0.003127902280539274,71952.484375
0.00255954684689641,21534.31640625,0.0027888636104762554,54272.09375
0.002559415763244033,18967.97265625,0.002878786064684391,77314.3828125
0.0025236543733626604,21314.2890625,0.0028816431295126677,80699.8203125
0.002543497597798705,20523.8203125,0.00278870714828372,52275.265625
0.0025332069490104914,19858.55078125,0.0028830133378505707,42583.29296875
0.002535278210416436,18254.9609375,0.0028330995701253414,66901.8359375
0.0025401117745786905,18314.583984375,0.002827382879331708,79290.8515625
0.002548597753047943,20119.486328125,0.00283430446870625,62100.91015625
0.0025250453036278486,18562.921875,0.002802517032250762,70831.5078125
0.00252403668127954,18128.125,0.002805044176056981,62092.51953125
0.002522985450923443,23325.21484375,0.0028741725254803896,32395.92578125
0.0025374095421284437,19878.0859375,0.002795788226649165,57039.81640625
0.0025196278002113104,27894.505859375,0.002783047268167138,49585.26953125
0.00252153561450541,19445.73828125,0.002813878236338496,66059.4140625
0.0025043075438588858,19780.05078125,0.0028247020673006773,79844.984375
0.0025089953560382128,18121.126953125,0.002807443030178547,87216.65625
0.002538838190957904,24673.10546875,0.0028490296099334955,42495.359375
0.0025307864416390657,23146.15234375,0.0028283975552767515,37031.16015625
0.002506820484995842,19696.201171875,0.0028504699002951384,95253.8515625
0.0024956786073744297,16166.904296875,0.0028203974943608046,72666.7421875
0.00250482396222651,16352.818359375,0.0028419417794793844,34254.83203125
0.002540017245337367,18069.802734375,0.00272531365044415,63417.0703125
0.00248983153142035,18898.583984375,0.0027334068436175585,53745.05859375
0.0025181244127452374,16156.828125,0.002857059007510543,92650.9296875
0.0024912965018302202,24092.6640625,0.0027648559771478176,79438.25
0.0024955340195447206,16643.73828125,0.002808543387800455,53504.84765625
0.002495691878721118,18199.794921875,0.0027944312896579504,39371.4921875
0.0025103329680860043,23339.794921875,0.002723352750763297,58580.60546875
0.0024992688558995724,24427.478515625,0.0028552208095788956,29999.3828125
0.0024959249421954155,28262.5078125,0.002756722504273057,55145.23828125
0.00249464251101017,22299.078125,0.002753031672909856,56860.375
0.0024941693991422653,23204.541015625,0.0027392064221203327,46304.21484375
0.002466506790369749,15608.6494140625,0.0027497289702296257,42618.78515625
0.002509420970454812,23149.271484375,0.0027362629771232605,77263.1640625
0.0024818559177219868,21819.736328125,0.0028419813606888056,37558.71875
0.0024728483986109495,22219.39453125,0.002713280962780118,71796.6875
0.002475677290931344,15483.19921875,0.0026905247941613197,62927.80859375
0.0024566464126110077,18240.685546875,0.0028481443878263235,40691.41796875
0.002477178582921624,18588.765625,0.002770269988104701,67340.4921875
0.0024770253803581,27876.703125,0.0028081510681658983,30812.701171875
0.0024717377964407206,19066.865234375,0.00270195328630507,46667.3515625
0.0024920732248574495,18144.259765625,0.0027290473226457834,61401.734375
0.002485636156052351,21094.298828125,0.00277678482234478,68407.5546875
0.0024765843991190195,21542.056640625,0.0027000014670193195,67416.3046875
0.0024566994979977608,20239.91015625,0.0027725144755095243,67347.078125
0.002472336171194911,21330.373046875,0.002776210894808173,36388.5390625
0.002488508354872465,20615.685546875,0.0027270354330539703,63475.1875
0.0024749133735895157,19317.953125,0.002752435626462102,55091.9453125
0.002446922706440091,22353.95703125,0.002869553631171584,58841.59375
0.0024761410895735025,18040.859375,0.0028781695291399956,82080.3203125
0.0024624273646622896,21530.08203125,0.0027479880955070257,89486.5703125
0.0024629856925457716,22654.68359375,0.0027294650208204985,54664.5546875
0.0024662858340889215,18278.5859375,0.002749738981947303,35054.26953125
0.002435707952827215,17084.46875,0.0027754013426601887,78476.96875
0.002445531077682972,12732.1259765625,0.002686424646526575,61597.87109375
0.002443023957312107,21823.83984375,0.0027736974880099297,90056.2890625
0.0024582017213106155,18464.533203125,0.002730045933276415,48187.98828125
0.002440772019326687,17025.62109375,0.002766722347587347,45009.01171875
0.002457065973430872,18478.451171875,0.00281250081025064,53313.4609375
0.0024336818605661392,20423.8671875,0.0026821941137313843,56370.37109375
0.0024577544536441565,19131.212890625,0.002778975060209632,75842.0859375
0.002438556170091033,17812.95703125,0.002754093846306205,36318.046875
0.002454695524647832,21480.75390625,0.002687314758077264,70761.0390625
0.002427753061056137,22185.337890625,0.002748171566054225,35733.140625
0.0024591139517724514,18688.509765625,0.002697641495615244,62609.28125
0.0024349000304937363,20152.03125,0.002665134146809578,56943.20703125
0.002440948970615864,20144.533203125,0.002711004577577114,49156.359375
0.002434537513181567,22814.779296875,0.0028723631985485554,65688.4609375
0.002425938844680786,23225.884765625,0.002609556308016181,61695.60546875
0.002420776290819049,17896.849609375,0.0027199662290513515,42489.1953125
0.0023899120278656483,20513.75390625,0.0026216679252684116,57162.51953125
0.0024272750597447157,19494.216796875,0.0028428970836102962,84955.203125
0.002420433098450303,17237.6640625,0.0027508228085935116,68949.8359375
0.0024232366122305393,18505.30078125,0.002643585205078125,42900.09375
0.0024435468949377537,17828.791015625,0.002674733754247427,45927.75390625
0.002418536925688386,18690.083984375,0.002636060118675232,48372.57421875
0.002419352065771818,22118.263671875,0.0027292983140796423,60499.4140625
0.002425597282126546,17670.40625,0.002619828563183546,48837.734375
0.0024055615067481995,16879.55859375,0.0026841540820896626,57937.95703125
0.002387021901085973,19784.5546875,0.0026291143149137497,57850.81640625
0.0024020036216825247,17160.771484375,0.002708122367039323,81916.8046875
0.0023857082705944777,17503.66015625,0.0029786841478198767,55404.5703125
0.0023776015732437372,19554.529296875,0.0026493712794035673,50809.53125
0.002374857198446989,17825.76953125,0.002660451689735055,47166.8984375
0.002376915654167533,22079.26171875,0.0025781255681067705,51620.34375
0.0023936470970511436,21621.26171875,0.0026937935035675764,43146.921875
0.0023674762342125177,18031.17578125,0.0026930838357657194,36469.3203125
0.0023715482093393803,20295.654296875,0.0026054722256958485,37363.4765625
0.002385836560279131,15834.6591796875,0.002658413490280509,46967.52734375
0.002386014675721526,22312.78125,0.0027791366446763277,77987.1875
0.0023785189259797335,19967.875,0.002670144662261009,44198.26171875
0.002382525010034442,22369.91796875,0.002745028119534254,59849.0703125
0.002379434648901224,16713.232421875,0.002706452738493681,50636.9765625
0.0023508050944656134,18599.365234375,0.0026161125861108303,67444.578125
0.00237182411365211,17143.287109375,0.0026215051766484976,47748.41015625
0.002388829831033945,24155.1875,0.002638227306306362,78228.984375
0.002358096418902278,25132.15625,0.00253918394446373,60832.84765625
0.002386920154094696,23443.685546875,0.0026243007741868496,55145.42578125
0.002338910475373268,22565.6640625,0.0026417754124850035,45521.61328125
0.0023630436044186354,23598.919921875,0.0027839529793709517,80373.6484375
0.0023841909132897854,17852.025390625,0.0026743467897176743,46838.98046875
0.002382128732278943,17565.1640625,0.0026344333309680223,75565.59375
0.002346293767914176,19600.46484375,0.0026844635140150785,43883.36328125
0.00235096481628716,18269.62890625,0.002608264097943902,50454.703125
0.0023464409168809652,16378.6318359375,0.002590734977275133,78774.75
0.0023395908065140247,18750.69921875,0.00261918967589736,48902.25
0.0023292580153793097,20111.111328125,0.002549495780840516,57868.0546875
0.002365182153880596,19638.197265625,0.00280516198836267,50550.17578125
0.002352213952690363,19334.220703125,0.0026673118118196726,57853.58984375
0.0023616310209035873,19683.78515625,0.002586604095995426,40342.39453125
0.0023594265803694725,17683.244140625,0.002549621043726802,53142.12890625
0.002336472738534212,19496.99609375,0.0025659159291535616,62110.57421875
0.0023490998428314924,26843.556640625,0.002570147393271327,57333.8828125
0.00236443686299026,21056.333984375,0.002581790555268526,76866.296875
0.002327481983229518,22274.09375,0.002597091719508171,63585.16015625
0.002357669174671173,18568.32421875,0.0026129125617444515,73237.7734375
0.0023160059936344624,20237.390625,0.002676453208550811,69413.5546875
0.002329792594537139,19731.30859375,0.002620086772367358,64824.92578125
0.002317689126357436,18995.630859375,0.0026777295861393213,65429.9296875
0.0023529818281531334,16016.705078125,0.002681746380403638,65566.90625
0.00235167657956481,17194.640625,0.0025480648037046194,49976.34375
0.0023114082869142294,21967.654296875,0.0027157629374414682,64923.90234375
0.002316199243068695,24928.228515625,0.002527734264731407,68650.5078125
0.0023036005441099405,18741.009765625,0.002543950919061899,49607.93359375
0.002333270851522684,16746.34765625,0.002544477116316557,51965.87109375
0.0023184053134173155,18892.849609375,0.0026636046823114157,38856.390625
0.0023144609294831753,18271.09375,0.002513284794986248,56632.37109375
0.002326597459614277,21491.154296875,0.0025383750908076763,55926.14453125
0.002316760830581188,23362.50390625,0.0025914055295288563,61837.10546875
0.0023235126864165068,14988.1240234375,0.0026599369011819363,56857.8203125
0.002312046941369772,19241.30859375,0.0025648276787251234,50435.05859375
0.0023207119666039944,23195.06640625,0.0026591408532112837,70548.1875
0.0023266563657671213,16279.353515625,0.0025400687009096146,70891.1484375
0.002333229873329401,16846.884765625,0.0026782017666846514,74177.078125
0.002317965729162097,20287.04296875,0.0027830181643366814,102606.3671875
0.0023190192878246307,23924.380859375,0.0025484953075647354,46394.74609375
0.002313307486474514,22680.58984375,0.0025463595520704985,53171.5390625
0.0023095794022083282,24066.29296875,0.002541294554248452,62964.61328125
0.002300012856721878,19615.15625,0.0026343325152993202,46603.83984375
0.002296732272952795,16923.654296875,0.0024910150095820427,49726.33984375
0.0023189315106719732,19870.6015625,0.0025177623610943556,54216.83203125
0.0022970272693783045,16297.6533203125,0.0026372645515948534,65954.53125
0.0023193976376205683,22665.134765625,0.002655673073604703,69139.0390625
0.0023179275449365377,17010.5,0.00251396419480443,54964.37109375
0.0023032205644994974,17746.14453125,0.0026295187417417765,72236.671875
0.002282859990373254,17069.6953125,0.002698924159631133,72142.5234375
0.0023165338207036257,21205.744140625,0.0025898246094584465,56907.01171875
0.002293141558766365,17078.048828125,0.0026250933296978474,62155.58984375
0.0022912437561899424,20836.603515625,0.0025099078193306923,50680.51953125
0.0023115440271794796,20415.052734375,0.0025336092803627253,63698.94921875
0.0022908798418939114,13571.46484375,0.002543936250731349,61200.40625
0.0023212055675685406,18891.671875,0.002578902058303356,38148.296875
0.0022980475332587957,15226.8037109375,0.002747466554865241,63102.3359375
0.0023133030626922846,23349.505859375,0.002528709825128317,48024.56640625
0.0022961583454161882,16615.4609375,0.0025302704889327288,61462.87890625
0.0022893568966537714,20895.841796875,0.002583553083240986,46249.77734375
0.0022966829128563404,17272.037109375,0.0025252029299736023,56863.39453125
0.0022958924528211355,22489.013671875,0.002775245811790228,66669.828125
0.0022892875131219625,17527.669921875,0.0027919108979403973,53080.73046875
0.0022903550416231155,17063.787109375,0.0027883616276085377,43140.2265625
0.00229324190877378,21701.623046875,0.002531009027734399,63025.96484375
0.0022932584397494793,20881.298828125,0.0025190345477312803,57582.79296875
0.0022813163232058287,15410.9765625,0.0024894026573747396,55631.0859375
0.0022721164859831333,20256.337890625,0.0025401092134416103,51708.08203125
0.0022762485314160585,20310.681640625,0.0025967254769057035,55083.2578125
0.0022980282083153725,17988.2265625,0.0025828105863183737,60182.01171875
0.002276952378451824,18504.66015625,0.0025922218337655067,52544.66796875
0.0022782839369028807,17947.419921875,0.002582102082669735,75083.03125
0.002278238767758012,22463.431640625,0.002521803369745612,51113.70703125
0.002284321701154113,19354.62890625,0.0025743127334862947,70357.625
0.0022755726240575314,27479.60546875,0.0026358035393059254,71414.578125
0.0022693055216223,23949.0234375,0.0027659249026328325,52296.9375
0.0022835759446024895,16388.529296875,0.0026529941242188215,64792.2734375
0.0022791458759456873,20298.169921875,0.002607927192002535,51597.59375
0.0022679143585264683,19089.888671875,0.0025259789545089006,53770.0546875
0.0022756140679121017,19432.88671875,0.0026208877097815275,67397.5078125
0.002241889713332057,19649.375,0.0025179837830364704,65336.30859375
0.0022791526280343533,19194.10546875,0.002542461035773158,69187.875
0.0022537875920534134,21252.41796875,0.002638171659782529,61468.0625
0.002277948660776019,20055.064453125,0.0026356696616858244,55426.7421875
0.0022744343150407076,22059.419921875,0.002534689614549279,53095.44921875
0.0022505002561956644,18711.298828125,0.0026403632946312428,69367.4765625
0.002264522947371006,21997.73046875,0.002495258115231991,77977.640625
0.0022523265797644854,23625.564453125,0.0026007776614278555,49863.0234375
0.0022733069490641356,14871.5703125,0.00247246609069407,46244.5234375
0.0022466194350272417,17929.232421875,0.002506093354895711,67939.0625
0.002269526943564415,21398.529296875,0.0024895938113331795,55281.77734375
0.0022716668900102377,20792.681640625,0.002507635159417987,58202.921875
0.002239224500954151,18317.564453125,0.0024729184806346893,55873.61328125
0.0022474697325378656,15792.5869140625,0.002679306548088789,73868.515625
0.0022476334124803543,18916.73828125,0.002518005669116974,51240.59765625
0.0022551484871655703,20922.82421875,0.002506763907149434,52008.47265625
0.0022642468102276325,17413.3828125,0.0026247038040310144,56634.21484375
0.002240422647446394,19005.388671875,0.0024962513707578182,52993.28125
0.0022557976190000772,16256.451171875,0.0025077115278691053,79504.5390625
0.002253269776701927,21008.025390625,0.002672838978469372,40383.44140625
0.002249600365757942,22671.375,0.0025692577473819256,69284.0390625
0.002251253230497241,18233.640625,0.0024576131254434586,56306.86328125
0.002255027648061514,16934.091796875,0.002468119142577052,46504.5859375
0.0022492355201393366,16637.767578125,0.0025646183639764786,58356.74609375
0.0022381527815014124,21680.150390625,0.002620939165353775,70908.953125
0.002248793374747038,18822.478515625,0.002551938174292445,63803.66015625
0.0022432224359363317,18761.986328125,0.0025390242226421833,59715.43359375
0.002248711884021759,19843.69921875,0.002469907281920314,55391.9296875
0.002247813157737255,18295.41796875,0.0025446699000895023,70719.109375
0.002254765946418047,22412.888671875,0.0026879070792347193,56885.125
0.002230491489171982,19059.44140625,0.0025265689473599195,65048.9140625
0.0022460471373051405,17688.58984375,0.0025572525337338448,68211.5859375
0.002229769481346011,19558.44140625,0.002647578017786145,49288.62109375
0.0022417441941797733,21526.52734375,0.002648723777383566,57546.35546875
0.0022412228863686323,21950.19921875,0.0024562671314924955,55426.11328125
0.0022304211743175983,19168.072265625,0.002486584708094597,49539.77734375
0.0022467216476798058,17299.87890625,0.002514931606128812,59775.8828125
0.0022571049630641937,18330.029296875,0.0025542802177369595,67277.015625
0.0022517372854053974,19363.896484375,0.0025503989309072495,44432.6640625
0.00222830125130713,17018.31640625,0.0026378240436315536,55655.31640625
0.0022143868263810873,17692.306640625,0.0025960691273212433,47492.921875
0.0022314388770610094,20523.142578125,0.0025923133362084627,57323.31640625
0.002248323056846857,22582.376953125,0.002477909903973341,51465.078125
0.0022333867382258177,19479.228515625,0.0027624769136309624,69194.125
0.0022218949161469936,24658.447265625,0.002554039703682065,54228.828125
0.002239873865619302,20240.345703125,0.0026093453634530306,49698.21484375
0.0022215177305042744,18805.958984375,0.002587934723123908,47893.2734375
0.0022116585168987513,22381.1484375,0.002630111761391163,80416.9375
0.0022262106649577618,17797.76171875,0.0026785782538354397,69848.546875
0.002231959020718932,19707.66796875,0.002539694542065263,70870.984375
0.0022253256756812334,23132.984375,0.002651533344760537,86661.5234375
0.0022484122309833765,16959.4765625,0.002608562121167779,63269.90625
0.0022362314630299807,17449.859375,0.0026575454976409674,42361.30078125
0.0022234919015318155,22149.087890625,0.00256908917799592,76740.71875
0.0022205880377441645,22159.283203125,0.002606479451060295,62808.68359375
0.0022126263938844204,18626.736328125,0.0026960447430610657,74141.5859375
0.002232380211353302,19380.486328125,0.0025043748319149017,63033.0234375
0.002213794272392988,21090.826171875,0.0024978085421025753,52220.09765625
0.002216929569840431,18956.8125,0.0025175909977406263,69546.5234375
0.0022340237628668547,18692.662109375,0.002532776677981019,49099.64453125
0.0021940835285931826,20845.099609375,0.002506744582206011,51244.046875
0.0022276733070611954,20811.044921875,0.002680627629160881,60873.85546875
0.002209040569141507,17674.26953125,0.0027797564398497343,76807.484375
0.002211853861808777,21947.439453125,0.002528106328099966,48326.68359375
0.0022086910903453827,14968.6533203125,0.0024936108384281397,66595.9453125
0.002227799268439412,18352.39453125,0.0024896860122680664,58267.875
0.0022022961638867855,18675.525390625,0.002662218874320388,38334.28515625
0.002193672116845846,19171.6484375,0.002499385504052043,60082.75
0.0022113085724413395,16652.642578125,0.002530262805521488,65308.83203125
0.002199431648477912,18847.064453125,0.0025121034123003483,56092.89453125
0.0022048780228942633,16411.1484375,0.0026626642793416977,54730.1953125
0.002207786776125431,18393.357421875,0.0025426584761589766,64134.16015625
0.002226106356829405,21044.203125,0.0025933098513633013,51900.80078125
0.0022273624781519175,18292.880859375,0.002507617464289069,56926.890625
0.002194976434111595,19855.916015625,0.002588836941868067,40741.515625
0.0022030151449143887,17012.4609375,0.002808236749842763,72906.2890625
0.002199905924499035,17093.939453125,0.0025289554614573717,63518.0
0.0022010875400155783,18797.060546875,0.002572363940998912,50766.2890625
0.002209377707913518,20787.001953125,0.002531538251787424,49527.25390625
0.0021931936498731375,18820.20703125,0.0025861163157969713,74984.4296875
0.0021844792645424604,23447.953125,0.0026259711012244225,61468.6640625
0.0022025862708687782,22877.2578125,0.002624900545924902,54751.51171875
0.0021723678801208735,24838.78125,0.002667803317308426,58648.86328125
0.0021786638535559177,19109.6015625,0.002539340639486909,49060.5546875
0.0021859053522348404,20275.25,0.002555461134761572,62364.734375
0.0021858534310013056,17923.76171875,0.002735331654548645,80722.7578125
0.002195758279412985,21907.271484375,0.002596175530925393,66446.640625
0.002201584167778492,23952.353515625,0.002599823521450162,56787.3046875
0.0021764140110462904,18062.212890625,0.0025000020395964384,61616.26171875
0.0021817265078425407,24132.740234375,0.0026438410859555006,54951.36328125
0.0021788147278130054,16837.28515625,0.002527350327000022,57529.98828125
0.0021967010106891394,19760.4921875,0.0026307636871933937,61952.89453125
0.0021663177758455276,17692.04296875,0.002578550251200795,56832.18359375
0.0021589987445622683,16685.171875,0.002562654670327902,49677.59375
0.002171842847019434,17262.1015625,0.0026509740855544806,51057.30078125
0.0021878767292946577,17923.564453125,0.0025928106624633074,61360.5859375
0.002164175035431981,19295.16015625,0.002554943785071373,50292.09375
0.002180685754865408,18824.06640625,0.00257216882891953,55738.9140625
0.0021750442683696747,26247.80859375,0.0025972691364586353,52985.296875
0.002170880325138569,15507.8525390625,0.002579353516921401,49301.72265625
0.002179836155846715,17142.044921875,0.0025348637718707323,46859.4453125
0.002179621485993266,20710.875,0.002745924750342965,42144.0859375
0.002174799097701907,16250.4755859375,0.002591324970126152,53335.34375
0.0021795439533889294,22103.814453125,0.002583899302408099,60326.76171875
0.0021598997991532087,21165.513671875,0.002513259882107377,60266.37890625
0.0021661699283868074,21861.509765625,0.002594098448753357,51350.5234375
0.0021697389893233776,19493.77734375,0.0026104410644620657,52471.234375
0.002156574511900544,20489.423828125,0.002632720395922661,58576.6015625
0.0021599435713142157,23486.01953125,0.0025892499834299088,65725.234375
0.0021653342992067337,24392.3203125,0.00261170556768775,70442.6171875
0.00217946688644588,24159.1328125,0.0025790065992623568,45775.578125
0.002166430000215769,19720.23828125,0.0026619043201208115,56271.24609375
0.0021563235204666853,19871.89453125,0.002552394289523363,59235.67578125
